Tiempo;Abs;patogeno;Probiotico;Muestra
7;0.1204 ;Salmonella;;HECES
7;0.1240;Salmonella;;HECES
7;0.1213 ;Salmonella;M26;HECES
7;0.1207 ;Salmonella;;HECES
7;0.1233;Salmonella;;HECES
7;0.1186 ;Salmonella;M27;LECHE
7;0.1204;Salmonella;;LECHE
7; 0.1215;Salmonella;;LECHE
7;0.1208;Salmonella;M28;LECHE
7;0.1209 ;Salmonella;;LECHE
7;0.1198 ;Salmonella;;LECHE
7; 0.1651;Salmonella;M29;HECES
7; 0.1743;Salmonella;;HECES
7;0.1744;Salmonella;;HECES
7;0.1790;Salmonella;M30;LECHE
7; 0.1789 ;Salmonella;;LECHE
7;0.1802;Salmonella;;LECHE
7;0.1556 ;Salmonella;M31;HECES
7;0.1527 ;Salmonella;;HECES
7;0.1505;Salmonella;;HECES
7; 0.1570;Salmonella;M32;LECHE
7; 0.1534;Salmonella;;LECHE
7;0.1526;Salmonella;;LECHE
7;0.2218 ;Salmonella;M33;LECHE
7;0.2094;Salmonella;;LECHE
7; 0.2103;Salmonella;;LECHE
7;0.1551 ;Salmonella;M34;LECHE
7;0.1574 ;Salmonella;;LECHE
7;0.1556;Salmonella;;LECHE
8;0.1534;Salmonella;M1;HECES
8;0.1436 ;Salmonella;;HECES
8; 0.1579;Salmonella;;HECES
8;0.1370 ;Salmonella;M2;HECES
8;0.1361 ;Salmonella;;HECES
8;0.1486;Salmonella;;HECES
8;0.1467 ;Salmonella;M3;HECES
8;0.1440 ;Salmonella;;HECES
8;0.1599;Salmonella;;HECES
8;0.1363 ;Salmonella;M4;HECES
8;0.1289 ;Salmonella;;HECES
8;0.1469;Salmonella;;HECES
8;0.1400 ;Salmonella;M5;LECHE
8;0.1451;Salmonella;;LECHE
8; 0.1527;Salmonella;;LECHE
8;0.1454 ;Salmonella;M6;LECHE
8;0.1436 ;Salmonella;;LECHE
8;0.1454;Salmonella;;LECHE
8;0.1581 ;Salmonella;M7;HECES
8; 0.1629;Salmonella;;HECES
8;0.1578;Salmonella;;HECES
8;0.1429;Salmonella;M8;LECHE
8; 0.1464;Salmonella;;LECHE
8; 0.1830;Salmonella;;LECHE
8;0.1883;Salmonella;M9;HECES
8; 0.2356;Salmonella;;HECES
8; 0.2442;Salmonella;;HECES
8;0.1941 ;Salmonella;M10;HECES
8;0.2002 ;Salmonella;;HECES
8;0.2241 ;Salmonella;;HECES
8;0.1759 ;Salmonella;M11;LECHE
8;0.1840;Salmonella;;LECHE
8; 0.1863;Salmonella;;LECHE
8;0.1735 ;Salmonella;M12;LECHE
8;0.1891;Salmonella;;LECHE
8; 0.1708;Salmonella;;LECHE
8;0.2405;Salmonella;M13;HECES
8; 0.2376 ;Salmonella;;HECES
8;0.2417;Salmonella;;HECES
8;0.1695 ;Salmonella;M14;HECES
8;0.1704;Salmonella;;HECES
8; 0.2163;Salmonella;;HECES
8;0.1184;Salmonella;M15;LECHE
8; 0.1232;Salmonella;;LECHE
8; 0.1202;Salmonella;;LECHE
8;0.1802 ;Salmonella;M16;HECES
8;0.1773 ;Salmonella;;HECES
8;0.1820;Salmonella;;HECES
8;0.2737 ;Salmonella;M17;HECES
8;0.3246 ;Salmonella;;HECES
8;0.2329;Salmonella;;HECES
8;0.1727 ;Salmonella;M18;HECES
8;0.1736 ;Salmonella;;HECES
8;0.1533;Salmonella;;HECES
8;0.1701 ;Salmonella;M19;HECES
8;0.1737;Salmonella;;HECES
8; 0.2084;Salmonella;;HECES
8;0.1801 ;Salmonella;M20;HECES
8;0.1726 ;Salmonella;;HECES
8;0.1419;Salmonella;;HECES
8;0.1760 ;Salmonella;M21;LECHE
8;0.1760;Salmonella;;LECHE
8; 0.1600;Salmonella;;LECHE
8;0.4898 ;Salmonella;M22;HECES
8;0.5676 ;Salmonella;;HECES
8;0.6531;Salmonella;;HECES
8;0.4898;Salmonella;M23;LECHE
8; 0.5795 ;Salmonella;;LECHE
8;0.6994;Salmonella;;LECHE
8;0.2415;Salmonella;M24;LECHE
8; 0.2478;Salmonella;;LECHE
8; 0.2402;Salmonella;;LECHE
8;0.1192 ;Salmonella;M25;HECES
8;0.1195 ;Salmonella;;HECES
8;0.1250;Salmonella;;HECES
8;0.1213;Salmonella;M26;HECES
8; 0.1213 ;Salmonella;;HECES
8;0.1240 ;Salmonella;;HECES
8;0.1194 ;Salmonella;M27;LECHE
8;0.1209 ;Salmonella;;LECHE
8;0.1215 ;Salmonella;;LECHE
8;0.1210  ;Salmonella;M28;LECHE
8;0.1217;Salmonella;;LECHE
8;0.1213;Salmonella;;LECHE
8;0.1758 ;Salmonella;M29;HECES
8;0.1765;Salmonella;;HECES
8; 0.1653;Salmonella;;HECES
8;0.1814 ;Salmonella;M30;LECHE
8;0.1809;Salmonella;;LECHE
8; 0.1848;Salmonella;;LECHE
8;0.1530 ;Salmonella;M31;HECES
8;0.1575 ;Salmonella;;HECES
8;0.1521;Salmonella;;HECES
8;0.1533;Salmonella;M32;LECHE
8; 0.1542 ;Salmonella;;LECHE
8;0.1562;Salmonella;;LECHE
8;0.2256 ;Salmonella;M33;LECHE
8; 0.2099;Salmonella;;LECHE
8;0.2091;Salmonella;;LECHE
8;0.1568 ;Salmonella;M34;LECHE
8;0.1581;Salmonella;;LECHE
8; 0.1567;Salmonella;;LECHE
9;0.1438;Salmonella;M1;HECES
9; 0.1528 ;Salmonella;;HECES
9;0.1619;Salmonella;;HECES
9;0.1370 ;Salmonella;M2;HECES
9;0.1361 ;Salmonella;;HECES
9;0.1486;Salmonella;;HECES
9;0.1475 ;Salmonella;M3;HECES
9;0.1442;Salmonella;;HECES
9; 0.1714;Salmonella;;HECES
9;0.1367 ;Salmonella;M4;HECES
9;0.1299 ;Salmonella;;HECES
9;0.1479;Salmonella;;HECES
9;0.1406;Salmonella;M5;LECHE
9; 0.1467 ;Salmonella;;LECHE
9;0.1525;Salmonella;;LECHE
9;0.1438;Salmonella;M6;LECHE
9; 0.1431;Salmonella;;LECHE
9; 0.1446;Salmonella;;LECHE
9;0.1599;Salmonella;M7;HECES
9; 0.1646;Salmonella;;HECES
9; 0.1581 ;Salmonella;;HECES
9;0.1413;Salmonella;M8;LECHE
9; 0.1463 ;Salmonella;;LECHE
9;0.1864;Salmonella;;LECHE
9;0.1888;Salmonella;M9;HECES
9; 0.2659 ;Salmonella;;HECES
9;0.2700;Salmonella;;HECES
9;0.1941 ;Salmonella;M10;HECES
9;0.2002 ;Salmonella;;HECES
9;0.2241;Salmonella;;HECES
9;0.1745;Salmonella;M11;LECHE
9; 0.1840 ;Salmonella;;LECHE
9;0.1913;Salmonella;;LECHE
9;0.1740 ;Salmonella;M12;LECHE
9;0.1859;Salmonella;;LECHE
9; 0.1720 ;Salmonella;;LECHE
9;0.2425;Salmonella;M13;HECES
9; 0.2364 ;Salmonella;;HECES
9;0.2411;Salmonella;;HECES
9;0.1714 ;Salmonella;M14;HECES
9;0.1771;Salmonella;;HECES
9; 0.2359 ;Salmonella;;HECES
9;0.1202 ;Salmonella;M15;LECHE
9;0.1269 ;Salmonella;;LECHE
9;0.1215;Salmonella;;LECHE
9;0.1799 ;Salmonella;M16;HECES
9;0.1777;Salmonella;;HECES
9; 0.1828;Salmonella;;HECES
9;0.2958 ;Salmonella;M17;HECES
9;0.3641 ;Salmonella;;HECES
9;0.2399;Salmonella;;HECES
9;0.1773 ;Salmonella;M18;HECES
9;0.1785 ;Salmonella;;HECES
9;0.1540;Salmonella;;HECES
9;0.1701;Salmonella;M19;HECES
9; 0.1737 ;Salmonella;;HECES
9;0.2084;Salmonella;;HECES
9;0.1811;Salmonella;M20;HECES
9; 0.1736;Salmonella;;HECES
9; 0.1451;Salmonella;;HECES
9;0.1746;Salmonella;M21;LECHE
9; 0.1764;Salmonella;;LECHE
9; 0.1609;Salmonella;;LECHE
9;0.4910 ;Salmonella;M22;HECES
9;0.5845 ;Salmonella;;HECES
9;0.6528 ;Salmonella;;HECES
9;0.4910;Salmonella;M23;LECHE
9; 0.6474;Salmonella;;LECHE
9; 0.7191;Salmonella;;LECHE
9;0.2451 ;Salmonella;M24;LECHE
9;0.2486;Salmonella;;LECHE
9; 0.2387;Salmonella;;LECHE
9;0.1204;Salmonella;M25;HECES
9; 0.1212 ;Salmonella;;HECES
9;0.1277;Salmonella;;HECES
9;0.1223 ;Salmonella;M26;HECES
9;0.1211;Salmonella;;HECES
9; 0.1252;Salmonella;;HECES
9;0.1213;Salmonella;M27;LECHE
9; 0.1231;Salmonella;;LECHE
9; 0.1250;Salmonella;;LECHE
9;0.1229 ;Salmonella;M28;LECHE
9; 0.1228;Salmonella;;LECHE
9;0.1235;Salmonella;;LECHE
9;0.1751;Salmonella;M29;HECES
9; 0.1767;Salmonella;;HECES
9; 0.1666;Salmonella;;HECES
9;0.1816;Salmonella;M30;LECHE
9; 0.1807;Salmonella;;LECHE
9; 0.1881;Salmonella;;LECHE
9;0.1543;Salmonella;M31;HECES
9; 0.1593 ;Salmonella;;HECES
9;0.1535 ;Salmonella;;HECES
9;0.1605;Salmonella;M32;LECHE
9; 0.1559;Salmonella;;LECHE
9; 0.1580;Salmonella;;LECHE
9;0.2275 ;Salmonella;M33;LECHE
9;0.2099;Salmonella;;LECHE
9; 0.2102;Salmonella;;LECHE
9;0.1586;Salmonella;M34;LECHE
9; 0.1602 ;Salmonella;;LECHE
9;0.1595 ;Salmonella;;LECHE
10;0.1436 ;Salmonella;M1;HECES
10;0.1533 ;Salmonella;;HECES
10;0.1664;Salmonella;;HECES
10; 0.1587;Salmonella;M2;HECES
10; 0.1360;Salmonella;;HECES
10;0.1367;Salmonella;;HECES
10;0.1462 ;Salmonella;M3;HECES
10;0.1439 ;Salmonella;;HECES
10;0.1807;Salmonella;;HECES
10;0.1370 ;Salmonella;M4;HECES
10;0.1298 ;Salmonella;;HECES
10;0.1492;Salmonella;;HECES
10;0.1393;Salmonella;M5;LECHE
10; 0.1453 ;Salmonella;;LECHE
10;0.1556;Salmonella;;LECHE
10;0.1439;Salmonella;M6;LECHE
10;0.1428;Salmonella;;LECHE
10;0.1432  ;Salmonella;;LECHE
10;0.1578;Salmonella;M7;HECES
10; 0.1638 ;Salmonella;;HECES
10;0.1578;Salmonella;;HECES
10;0.1408 ;Salmonella;M8;LECHE
10;0.1502;Salmonella;;LECHE
10; 0.1917;Salmonella;;LECHE
10;0.1884 ;Salmonella;M9;HECES
10;0.2948 ;Salmonella;;HECES
10;0.2862;Salmonella;;HECES
10;0.2219;Salmonella;M10;HECES
10; 0.2126;Salmonella;;HECES
10; 0.2571;Salmonella;;HECES
10;0.1755;Salmonella;M11;LECHE
10; 0.1849;Salmonella;;LECHE
10; 0.1947;Salmonella;;LECHE
10;0.1751 ;Salmonella;M12;LECHE
10;0.1874 ;Salmonella;;LECHE
10;0.1728;Salmonella;;LECHE
10;0.2440 ;Salmonella;M13;HECES
10;0.2371;Salmonella;;HECES
10; 0.2404;Salmonella;;HECES
10;0.1716;Salmonella;M14;HECES
10; 0.1850 ;Salmonella;;HECES
10;0.2524;Salmonella;;HECES
10;0.1213 ;Salmonella;M15;LECHE
10;0.1277;Salmonella;;LECHE
10; 0.1224;Salmonella;;LECHE
10;0.1819 ;Salmonella;M16;HECES
10;0.1784;Salmonella;;HECES
10; 0.1849;Salmonella;;HECES
10;0.3136;Salmonella;M17;HECES
10; 0.4009;Salmonella;;HECES
10; 0.2432;Salmonella;;HECES
10;0.1785;Salmonella;M18;HECES
10; 0.1789;Salmonella;;HECES
10; 0.1543;Salmonella;;HECES
10;0.1705 ;Salmonella;M19;HECES
10;0.1746 ;Salmonella;;HECES
10;0.2370;Salmonella;;HECES
10;0.1793 ;Salmonella;M20;HECES
10;0.1731;Salmonella;;HECES
10; 0.1478;Salmonella;;HECES
10;0.1757;Salmonella;M21;LECHE
10; 0.1775 ;Salmonella;;LECHE
10;0.1616;Salmonella;;LECHE
10;0.4839 ;Salmonella;M22;HECES
10;0.5925 ;Salmonella;;HECES
10;0.6729;Salmonella;;HECES
10;0.4839 ;Salmonella;M23;LECHE
10;0.6996 ;Salmonella;;LECHE
10;0.7323;Salmonella;;LECHE
10;0.2431;Salmonella;M24;LECHE
10; 0.2486;Salmonella;;LECHE
10; 0.2435;Salmonella;;LECHE
10;0.1209;Salmonella;M25;HECES
10; 0.1213 ;Salmonella;;HECES
10;0.1295;Salmonella;;HECES
10;0.1222  ;Salmonella;M26;HECES
10;0.1217;Salmonella;;HECES
10;0.1252;Salmonella;;HECES
10;0.1206 ;Salmonella;M27;LECHE
10;0.1231;Salmonella;;LECHE
10; 0.1244;Salmonella;;LECHE
10;0.1229;Salmonella;M28;LECHE
10; 0.1239;Salmonella;;LECHE
10; 0.1244;Salmonella;;LECHE
10;0.1761;Salmonella;M29;HECES
10; 0.1772;Salmonella;;HECES
10; 0.1667;Salmonella;;HECES
10;0.1830;Salmonella;M30;LECHE
10; 0.1813 ;Salmonella;;LECHE
10;0.1898;Salmonella;;LECHE
10;0.1555;Salmonella;M31;HECES
10; 0.1624;Salmonella;;HECES
10; 0.1546 ;Salmonella;;HECES
10; 0.1566 ;Salmonella;M32;LECHE
10;0.1567;Salmonella;;LECHE
10;0.1592;Salmonella;;LECHE
10;0.2298 ;Salmonella;M33;LECHE
10;0.2089 ;Salmonella;;LECHE
10;0.2108 ;Salmonella;;LECHE
10;0.1618;Salmonella;M34;LECHE
10; 0.1614;Salmonella;;LECHE
10; 0.1611;Salmonella;;LECHE
11;0.1436;Salmonella;M1;HECES
11; 0.1525;Salmonella;;HECES
11; 0.1726;Salmonella;;HECES
11; 0.1377;Salmonella;M2;HECES
11;0.1370;Salmonella;;HECES
11; 0.1679;Salmonella;;HECES
11; 0.1444 ;Salmonella;M3;HECES
11;0.1467;Salmonella;;HECES
11;0.1901;Salmonella;;HECES
11;0.1385  ;Salmonella;M4;HECES
11;0.1297;Salmonella;;HECES
11;0.1512;Salmonella;;HECES
11; 0.1452 ;Salmonella;M5;LECHE
11;0.1400;Salmonella;;LECHE
11;0.1523;Salmonella;;LECHE
11; 0.1426 ;Salmonella;M6;LECHE
11;0.1435;Salmonella;;LECHE
11;0.1460;Salmonella;;LECHE
11; 0.1645 ;Salmonella;M7;HECES
11;0.1574;Salmonella;;HECES
11;0.1594;Salmonella;;HECES
11;0.1413;Salmonella;M8;LECHE
11; 0.1472 ;Salmonella;;LECHE
11;0.1988;Salmonella;;LECHE
11; 0.3126 ;Salmonella;M9;HECES
11;0.1892;Salmonella;;HECES
11;0.3031;Salmonella;;HECES
11; 0.2242 ;Salmonella;M10;HECES
11;0.2326;Salmonella;;HECES
11;0.2725;Salmonella;;HECES
11; 0.1862 ;Salmonella;M11;LECHE
11;0.1752;Salmonella;;LECHE
11;0.1994;Salmonella;;LECHE
11; 0.1875 ;Salmonella;M12;LECHE
11;0.1744;Salmonella;;LECHE
11;0.1732;Salmonella;;LECHE
11; 0.2375 ;Salmonella;M13;HECES
11;0.2442;Salmonella;;HECES
11;0.2413;Salmonella;;HECES
11; 0.1946 ;Salmonella;M14;HECES
11;0.1757;Salmonella;;HECES
11;0.2672;Salmonella;;HECES
11; 0.1284  ;Salmonella;M15;LECHE
11;0.1206;Salmonella;;LECHE
11;0.1208;Salmonella;;LECHE
11; 0.1783 ;Salmonella;M16;HECES
11;0.1826;Salmonella;;HECES
11;0.1866;Salmonella;;HECES
11; 0.4300 ;Salmonella;M17;HECES
11;0.3212;Salmonella;;HECES
11;0.2481;Salmonella;;HECES
11; 0.1884 ;Salmonella;M18;HECES
11;0.1836;Salmonella;;HECES
11;0.1542;Salmonella;;HECES
11; 0.1742 ;Salmonella;M19;HECES
11;0.1708;Salmonella;;HECES
11;0.2475;Salmonella;;HECES
11; 0.1731  ;Salmonella;M20;HECES
11;0.1798;Salmonella;;HECES
11;0.1531;Salmonella;;HECES
11; 0.1781 ;Salmonella;M21;LECHE
11;0.1764;Salmonella;;LECHE
11;0.1614;Salmonella;;LECHE
11; 0.6032  ;Salmonella;M22;HECES
11;0.4867;Salmonella;;HECES
11;0.6719;Salmonella;;HECES
11; 0.7372 ;Salmonella;M23;LECHE
11;0.4867;Salmonella;;LECHE
11;0.7372;Salmonella;;LECHE
11; 0.2489 ;Salmonella;M24;LECHE
11;0.2429;Salmonella;;LECHE
11;0.2453;Salmonella;;LECHE
11; 0.1212 ;Salmonella;M25;HECES
11;0.1208;Salmonella;;HECES
11;0.1311;Salmonella;;HECES
11; 0.1212 ;Salmonella;M26;HECES
11;0.1218;Salmonella;;HECES
11;0.1252;Salmonella;;HECES
11; 0.1241 ;Salmonella;M27;LECHE
11;0.1207;Salmonella;;LECHE
11;0.1244;Salmonella;;LECHE
11; 0.1267 ;Salmonella;M28;LECHE
11;0.1240;Salmonella;;LECHE
11;0.1271;Salmonella;;LECHE
11; 0.1781 ;Salmonella;M29;HECES
11;0.1761;Salmonella;;HECES
11;0.1676;Salmonella;;HECES
11; 0.1824 ;Salmonella;M30;LECHE
11;0.1835;Salmonella;;LECHE
11;0.1950;Salmonella;;LECHE
11; 0.1656 ;Salmonella;M31;HECES
11;0.1553;Salmonella;;HECES
11;0.1573;Salmonella;;HECES
11; 0.1585 ;Salmonella;M32;LECHE
11;0.1599;Salmonella;;LECHE
11;0.1623;Salmonella;;LECHE
11;0.2298  ;Salmonella;M33;LECHE
11;0.2110;Salmonella;;LECHE
11;0.2109;Salmonella;;LECHE
11; 0.1637 ;Salmonella;M34;LECHE
11;0.1634;Salmonella;;LECHE
11;0.1652;Salmonella;;LECHE
12; 0.1524 ;Salmonella;M1;HECES
12;0.1441;Salmonella;;HECES
12;0.1787;Salmonella;;HECES
12; 0.1376 ;Salmonella;M2;HECES
12;0.1373;Salmonella;;HECES
12;0.1769;Salmonella;;HECES
12; 0.1444  ;Salmonella;M3;HECES
12;0.1465;Salmonella;;HECES
12;0.1965;Salmonella;;HECES
12; 0.1300  ;Salmonella;M4;HECES
12;0.1375;Salmonella;;HECES
12;0.1503;Salmonella;;HECES
12; 0.1334 ;Salmonella;M5;LECHE
12;0.1399;Salmonella;;LECHE
12;0.1568;Salmonella;;LECHE
12; 0.1428 ;Salmonella;M6;LECHE
12;0.1441;Salmonella;;LECHE
12;0.1470;Salmonella;;LECHE
12; 0.1647 ;Salmonella;M7;HECES
12;0.1583;Salmonella;;HECES
12;0.1592;Salmonella;;HECES
12; 0.1465 ;Salmonella;M8;LECHE
12;0.1407;Salmonella;;LECHE
12;0.2065;Salmonella;;LECHE
12; 0.3163 ;Salmonella;M9;HECES
12;0.1880;Salmonella;;HECES
12;0.3155;Salmonella;;HECES
12; 0.2343  ;Salmonella;M10;HECES
12;0.2342;Salmonella;;HECES
12;0.2849;Salmonella;;HECES
12; 0.1862 ;Salmonella;M11;LECHE
12;0.1753;Salmonella;;LECHE
12;0.2013;Salmonella;;LECHE
12; 0.1832 ;Salmonella;M12;LECHE
12;0.1722;Salmonella;;LECHE
12;0.1738;Salmonella;;LECHE
12; 0.2381 ;Salmonella;M13;HECES
12;0.2462;Salmonella;;HECES
12;0.2413;Salmonella;;HECES
12; 0.1938 ;Salmonella;M14;HECES
12;0.1760;Salmonella;;HECES
12;0.2806;Salmonella;;HECES
12; 0.1310 ;Salmonella;M15;LECHE
12;0.1219;Salmonella;;LECHE
12;0.1237;Salmonella;;LECHE
12; 0.1780 ;Salmonella;M16;HECES
12;0.1821;Salmonella;;HECES
12;0.1898;Salmonella;;HECES
12; 0.4395 ;Salmonella;M17;HECES
12;0.3253;Salmonella;;HECES
12;0.2512;Salmonella;;HECES
12; 0.1909 ;Salmonella;M18;HECES
12;0.1871;Salmonella;;HECES
12;0.1541;Salmonella;;HECES
12; 0.1744 ;Salmonella;M19;HECES
12;0.1712;Salmonella;;HECES
12;0.2535;Salmonella;;HECES
12; 0.1718 ;Salmonella;M20;HECES
12;0.1792;Salmonella;;HECES
12;0.1570;Salmonella;;HECES
12; 0.1770 ;Salmonella;M21;LECHE
12;0.1756;Salmonella;;LECHE
12;0.1614;Salmonella;;LECHE
12; 0.6086 ;Salmonella;M22;HECES
12;0.4926;Salmonella;;HECES
12;0.6878;Salmonella;;HECES
12; 0.7521 ;Salmonella;M23;LECHE
12;0.4926;Salmonella;;LECHE
12;0.7423;Salmonella;;LECHE
12; 0.2482 ;Salmonella;M24;LECHE
12;0.2448;Salmonella;;LECHE
12;0.2453;Salmonella;;LECHE
12; 0.1225 ;Salmonella;M25;HECES
12;0.1218;Salmonella;;HECES
12;0.1333;Salmonella;;HECES
12; 0.1227  ;Salmonella;M26;HECES
12;0.1226;Salmonella;;HECES
12;0.1268;Salmonella;;HECES
12; 0.1253 ;Salmonella;M27;LECHE
12;0.1209;Salmonella;;LECHE
12;0.1266;Salmonella;;LECHE
12; 0.1324 ;Salmonella;M28;LECHE
12;0.1272;Salmonella;;LECHE
12;0.1314;Salmonella;;LECHE
12; 0.1780 ;Salmonella;M29;HECES
12;0.1772;Salmonella;;HECES
12;0.1679;Salmonella;;HECES
12; 0.1820 ;Salmonella;M30;LECHE
12;0.1829;Salmonella;;LECHE
12;0.1977;Salmonella;;LECHE
12; 0.1676 ;Salmonella;M31;HECES
12;0.1577;Salmonella;;HECES
12;0.1637;Salmonella;;HECES
12; 0.1587 ;Salmonella;M32;LECHE
12;0.1611;Salmonella;;LECHE
12;0.1609;Salmonella;;LECHE
12; 0.2101 ;Salmonella;M33;LECHE
12;0.2306;Salmonella;;LECHE
12;0.2106;Salmonella;;LECHE
12; 0.1660 ;Salmonella;M34;LECHE
12;0.1646;Salmonella;;LECHE
12;0.1659;Salmonella;;LECHE
13; 0.1528 ;Salmonella;M1;HECES
13;0.1442;Salmonella;;HECES
13;0.1854;Salmonella;;HECES
13; 0.1374  ;Salmonella;M2;HECES
13;0.1378;Salmonella;;HECES
13;0.1829;Salmonella;;HECES
13; 0.1451 ;Salmonella;M3;HECES
13;0.1475;Salmonella;;HECES
13;0.2060;Salmonella;;HECES
13; 0.1310 ;Salmonella;M4;HECES
13;0.1375;Salmonella;;HECES
13;0.1521;Salmonella;;HECES
13; 0.1468 ;Salmonella;M5;LECHE
13;0.1409;Salmonella;;LECHE
13;0.1537;Salmonella;;LECHE
13; 0.1436 ;Salmonella;M6;LECHE
13;0.1443;Salmonella;;LECHE
13;0.1445;Salmonella;;LECHE
13; 0.1650 ;Salmonella;M7;HECES
13;0.1579;Salmonella;;HECES
13;0.1614;Salmonella;;HECES
13; 0.1478 ;Salmonella;M8;LECHE
13;0.1413;Salmonella;;LECHE
13;0.2150;Salmonella;;LECHE
13; 0.3143 ;Salmonella;M9;HECES
13;0.1897;Salmonella;;HECES
13;0.3262;Salmonella;;HECES
13; 0.2363 ;Salmonella;M10;HECES
13;0.2408;Salmonella;;HECES
13;0.2913;Salmonella;;HECES
13; 0.1879 ;Salmonella;M11;LECHE
13;0.1750;Salmonella;;LECHE
13;0.2050;Salmonella;;LECHE
13; 0.1881 ;Salmonella;M12;LECHE
13;0.1735;Salmonella;;LECHE
13;0.1747;Salmonella;;LECHE
13; 0.2386 ;Salmonella;M13;HECES
13;0.2473;Salmonella;;HECES
13;0.2419;Salmonella;;HECES
13; 0.1955 ;Salmonella;M14;HECES
13;0.1795;Salmonella;;HECES
13;0.2922;Salmonella;;HECES
13; 0.1346 ;Salmonella;M15;LECHE
13;0.1232;Salmonella;;LECHE
13;0.1248;Salmonella;;LECHE
13; 0.1786 ;Salmonella;M16;HECES
13;0.1815;Salmonella;;HECES
13;0.1906;Salmonella;;HECES
13; 0.4147 ;Salmonella;M17;HECES
13;0.3235;Salmonella;;HECES
13;0.2567;Salmonella;;HECES
13; 0.1967 ;Salmonella;M18;HECES
13;0.1896;Salmonella;;HECES
13;0.1548;Salmonella;;HECES
13; 0.1758 ;Salmonella;M19;HECES
13;0.1712;Salmonella;;HECES
13;0.2584;Salmonella;;HECES
13; 0.1729 ;Salmonella;M20;HECES
13;0.1801;Salmonella;;HECES
13;0.1629;Salmonella;;HECES
13; 0.1786 ;Salmonella;M21;LECHE
13;0.1766;Salmonella;;LECHE
13;0.1637;Salmonella;;LECHE
13; 0.6130  ;Salmonella;M22;HECES
13;0.4971;Salmonella;;HECES
13;0.6979;Salmonella;;HECES
13; 0.7640 ;Salmonella;M23;LECHE
13;0.4971;Salmonella;;LECHE
13;0.7478;Salmonella;;LECHE
13; 0.2506 ;Salmonella;M24;LECHE
13;0.2456;Salmonella;;LECHE
13;0.2477;Salmonella;;LECHE
13; 0.1241 ;Salmonella;M25;HECES
13;0.1227;Salmonella;;HECES
13;0.1365;Salmonella;;HECES
13; 0.1226 ;Salmonella;M26;HECES
13;0.1242;Salmonella;;HECES
13;0.1281;Salmonella;;HECES
13; 0.1277 ;Salmonella;M27;LECHE
13;0.1225;Salmonella;;LECHE
13;0.1286;Salmonella;;LECHE
13; 0.1350 ;Salmonella;M28;LECHE
13;0.1301;Salmonella;;LECHE
13;0.1371;Salmonella;;LECHE
13; 0.1779  ;Salmonella;M29;HECES
13;0.1770;Salmonella;;HECES
13;0.1695;Salmonella;;HECES
13; 0.1827 ;Salmonella;M30;LECHE
13;0.1837;Salmonella;;LECHE
13;0.2028;Salmonella;;LECHE
13; 0.1723 ;Salmonella;M31;HECES
13;0.1585;Salmonella;;HECES
13;0.1627;Salmonella;;HECES
13; 0.1608 ;Salmonella;M32;LECHE
13;0.1645;Salmonella;;LECHE
13;0.1628;Salmonella;;LECHE
13; 0.2115 ;Salmonella;M33;LECHE
13;0.2335;Salmonella;;LECHE
13;0.2121;Salmonella;;LECHE
13; 0.1684 ;Salmonella;M34;LECHE
13;0.1673;Salmonella;;LECHE
13;0.1704;Salmonella;;LECHE
14; 0.1522 ;Salmonella;M1;HECES
14;0.1434;Salmonella;;HECES
14;0.1887;Salmonella;;HECES
14; 0.1375 ;Salmonella;M2;HECES
14;0.1389;Salmonella;;HECES
14;0.1883;Salmonella;;HECES
14; 0.1446  ;Salmonella;M3;HECES
14;0.1461;Salmonella;;HECES
14;0.2107;Salmonella;;HECES
14; 0.1307 ;Salmonella;M4;HECES
14;0.1366;Salmonella;;HECES
14;0.1519;Salmonella;;HECES
14; 0.1471 ;Salmonella;M5;LECHE
14;0.1403;Salmonella;;LECHE
14;0.1534;Salmonella;;LECHE
14; 0.1434 ;Salmonella;M6;LECHE
14;0.1439;Salmonella;;LECHE
14;0.1446;Salmonella;;LECHE
14; 0.1645 ;Salmonella;M7;HECES
14;0.1575;Salmonella;;HECES
14;0.1600;Salmonella;;HECES
14; 0.1459 ;Salmonella;M8;LECHE
14;0.1411;Salmonella;;LECHE
14;0.2198;Salmonella;;LECHE
14; 0.3147 ;Salmonella;M9;HECES
14;0.1902;Salmonella;;HECES
14;0.3314;Salmonella;;HECES
14; 0.2376 ;Salmonella;M10;HECES
14;0.2355;Salmonella;;HECES
14;0.2984;Salmonella;;HECES
14; 0.1893 ;Salmonella;M11;LECHE
14;0.1777;Salmonella;;LECHE
14;0.2084;Salmonella;;LECHE
14; 0.1877 ;Salmonella;M12;LECHE
14;0.1735;Salmonella;;LECHE
14;0.1748;Salmonella;;LECHE
14; 0.2392 ;Salmonella;M13;HECES
14;0.2476;Salmonella;;HECES
14;0.2429;Salmonella;;HECES
14; 0.1993 ;Salmonella;M14;HECES
14;0.1824;Salmonella;;HECES
14;0.3023;Salmonella;;HECES
14; 0.1352  ;Salmonella;M15;LECHE
14;0.1220;Salmonella;;LECHE
14;0.1243;Salmonella;;LECHE
14; 0.1802 ;Salmonella;M16;HECES
14;0.1800;Salmonella;;HECES
14;0.1936;Salmonella;;HECES
14; 0.3972 ;Salmonella;M17;HECES
14;0.3181;Salmonella;;HECES
14;0.2612;Salmonella;;HECES
14; 0.2029 ;Salmonella;M18;HECES
