Tiempo;Abs;patogeno;Probiotics;Muestra
7;0.1802;Salmonella;M30;Leche
7;0.1556;Salmonella;M31;Heces
7;0.1527;Salmonella;M31;Heces
7;0.1505;Salmonella;M31;Heces
7;0.157;Salmonella;M32;Leche
7;0.1534;Salmonella;M32;Leche
7;0.1526;Salmonella;M32;Leche
7;0.2218;Salmonella;M33;Leche
7;0.2094;Salmonella;M33;Leche
7;0.2103;Salmonella;M33;Leche
7;0.1551;Salmonella;M34;Leche
7;0.1574;Salmonella;M34;Leche
7;0.1556;Salmonella;M34;Leche
8;0.1534;Salmonella;M1;Heces
8;0.1436;Salmonella;M1;Heces
8;0.1579;Salmonella;M1;Heces
8;0.137;Salmonella;M2;Heces
8;0.1361;Salmonella;M2;Heces
8;0.1486;Salmonella;M2;Heces
8;0.1467;Salmonella;M3;Heces
8;0.144;Salmonella;M3;Heces
8;0.1599;Salmonella;M3;Heces
8;0.1363;Salmonella;M4;Heces
8;0.1289;Salmonella;M4;Heces
8;0.1469;Salmonella;M4;Heces
8;0.14;Salmonella;M5;Leche
8;0.1451;Salmonella;M5;Leche
8;0.1527;Salmonella;M5;Leche
8;0.1454;Salmonella;M6;Leche
8;0.1436;Salmonella;M6;Leche
8;0.1454;Salmonella;M6;Leche
8;0.1581;Salmonella;M7;Heces
8;0.1629;Salmonella;M7;Heces
8;0.1578;Salmonella;M7;Heces
8;0.1429;Salmonella;M8;Leche
8;0.1464;Salmonella;M8;Leche
8;0.183;Salmonella;M8;Leche
8;0.1883;Salmonella;M9;Heces
8;0.2356;Salmonella;M9;Heces
8;0.2442;Salmonella;M9;Heces
8;0.1941;Salmonella;M10;Heces
8;0.2002;Salmonella;M10;Heces
8;0.2241;Salmonella;M10;Heces
8;0.1759;Salmonella;M11;Leche
8;0.184;Salmonella;M11;Leche
8;0.1863;Salmonella;M11;Leche
8;0.1735;Salmonella;M12;Leche
8;0.1891;Salmonella;M12;Leche
8;0.1708;Salmonella;M12;Leche
8;0.2405;Salmonella;M13;Heces
8;0.2376;Salmonella;M13;Heces
8;0.2417;Salmonella;M13;Heces
8;0.1695;Salmonella;M14;Heces
8;0.1704;Salmonella;M14;Heces
8;0.2163;Salmonella;M14;Heces
8;0.1184;Salmonella;M15;Leche
8;0.1232;Salmonella;M15;Leche
8;0.1202;Salmonella;M15;Leche
8;0.1802;Salmonella;M16;Heces
8;0.1773;Salmonella;M16;Heces
8;0.182;Salmonella;M16;Heces
8;0.2737;Salmonella;M17;Heces
8;0.3246;Salmonella;M17;Heces
8;0.2329;Salmonella;M17;Heces
8;0.1727;Salmonella;M18;Heces
8;0.1736;Salmonella;M18;Heces
8;0.1533;Salmonella;M18;Heces
8;0.1701;Salmonella;M19;Heces
8;0.1737;Salmonella;M19;Heces
8;0.2084;Salmonella;M19;Heces
8;0.1801;Salmonella;M20;Heces
8;0.1726;Salmonella;M20;Heces
8;0.1419;Salmonella;M20;Heces
8;0.176;Salmonella;M21;Leche
8;0.176;Salmonella;M21;Leche
8;0.16;Salmonella;M21;Leche
8;0.4898;Salmonella;M22;Heces
8;0.5676;Salmonella;M22;Heces
8;0.6531;Salmonella;M22;Heces
8;0.4898;Salmonella;M23;Leche
8;0.5795;Salmonella;M23;Leche
8;0.6994;Salmonella;M23;Leche
8;0.2415;Salmonella;M24;Leche
8;0.2478;Salmonella;M24;Leche
8;0.2402;Salmonella;M24;Leche
8;0.1192;Salmonella;M25;Heces
8;0.1195;Salmonella;M25;Heces
8;0.125;Salmonella;M25;Heces
8;0.1213;Salmonella;M26;Heces
8;0.1213;Salmonella;M26;Heces
8;0.124;Salmonella;M26;Heces
8;0.1194;Salmonella;M27;Leche
8;0.1209;Salmonella;M27;Leche
8;0.1215;Salmonella;M27;Leche
8;0.121;Salmonella;M28;Leche
8;0.1217;Salmonella;M28;Leche
8;0.1213;Salmonella;M28;Leche
8;0.1758;Salmonella;M29;Heces
8;0.1765;Salmonella;M29;Heces
8;0.1653;Salmonella;M29;Heces
8;0.1814;Salmonella;M30;Leche
8;0.1809;Salmonella;M30;Leche
8;0.1848;Salmonella;M30;Leche
8;0.153;Salmonella;M31;Heces
8;0.1575;Salmonella;M31;Heces
8;0.1521;Salmonella;M31;Heces
8;0.1533;Salmonella;M32;Leche
8;0.1542;Salmonella;M32;Leche
8;0.1562;Salmonella;M32;Leche
8;0.2256;Salmonella;M33;Leche
8;0.2099;Salmonella;M33;Leche
8;0.2091;Salmonella;M33;Leche
8;0.1568;Salmonella;M34;Leche
8;0.1581;Salmonella;M34;Leche
8;0.1567;Salmonella;M34;Leche
9;0.1438;Salmonella;M1;Heces
9;0.1528;Salmonella;M1;Heces
9;0.1619;Salmonella;M1;Heces
9;0.137;Salmonella;M2;Heces
9;0.1361;Salmonella;M2;Heces
9;0.1486;Salmonella;M2;Heces
9;0.1475;Salmonella;M3;Heces
9;0.1442;Salmonella;M3;Heces
9;0.1714;Salmonella;M3;Heces
9;0.1367;Salmonella;M4;Heces
9;0.1299;Salmonella;M4;Heces
9;0.1479;Salmonella;M4;Heces
9;0.1406;Salmonella;M5;Leche
9;0.1467;Salmonella;M5;Leche
9;0.1525;Salmonella;M5;Leche
9;0.1438;Salmonella;M6;Leche
9;0.1431;Salmonella;M6;Leche
9;0.1446;Salmonella;M6;Leche
9;0.1599;Salmonella;M7;Heces
9;0.1646;Salmonella;M7;Heces
9;0.1581;Salmonella;M7;Heces
9;0.1413;Salmonella;M8;Leche
9;0.1463;Salmonella;M8;Leche
9;0.1864;Salmonella;M8;Leche
9;0.1888;Salmonella;M9;Heces
9;0.2659;Salmonella;M9;Heces
9;0.27;Salmonella;M9;Heces
9;0.1941;Salmonella;M10;Heces
9;0.2002;Salmonella;M10;Heces
9;0.2241;Salmonella;M10;Heces
9;0.1745;Salmonella;M11;Leche
9;0.184;Salmonella;M11;Leche
9;0.1913;Salmonella;M11;Leche
9;0.174;Salmonella;M12;Leche
9;0.1859;Salmonella;M12;Leche
9;0.172;Salmonella;M12;Leche
9;0.2425;Salmonella;M13;Heces
9;0.2364;Salmonella;M13;Heces
9;0.2411;Salmonella;M13;Heces
9;0.1714;Salmonella;M14;Heces
9;0.1771;Salmonella;M14;Heces
9;0.2359;Salmonella;M14;Heces
9;0.1202;Salmonella;M15;Leche
9;0.1269;Salmonella;M15;Leche
9;0.1215;Salmonella;M15;Leche
9;0.1799;Salmonella;M16;Heces
9;0.1777;Salmonella;M16;Heces
9;0.1828;Salmonella;M16;Heces
9;0.2958;Salmonella;M17;Heces
9;0.3641;Salmonella;M17;Heces
9;0.2399;Salmonella;M17;Heces
9;0.1773;Salmonella;M18;Heces
9;0.1785;Salmonella;M18;Heces
9;0.154;Salmonella;M18;Heces
9;0.1701;Salmonella;M19;Heces
9;0.1737;Salmonella;M19;Heces
9;0.2084;Salmonella;M19;Heces
9;0.1811;Salmonella;M20;Heces
9;0.1736;Salmonella;M20;Heces
9;0.1451;Salmonella;M20;Heces
9;0.1746;Salmonella;M21;Leche
9;0.1764;Salmonella;M21;Leche
9;0.1609;Salmonella;M21;Leche
9;0.491;Salmonella;M22;Heces
9;0.5845;Salmonella;M22;Heces
9;0.6528;Salmonella;M22;Heces
9;0.491;Salmonella;M23;Leche
9;0.6474;Salmonella;M23;Leche
9;0.7191;Salmonella;M23;Leche
9;0.2451;Salmonella;M24;Leche
9;0.2486;Salmonella;M24;Leche
9;0.2387;Salmonella;M24;Leche
9;0.1204;Salmonella;M25;Heces
9;0.1212;Salmonella;M25;Heces
9;0.1277;Salmonella;M25;Heces
9;0.1223;Salmonella;M26;Heces
9;0.1211;Salmonella;M26;Heces
9;0.1252;Salmonella;M26;Heces
9;0.1213;Salmonella;M27;Leche
9;0.1231;Salmonella;M27;Leche
9;0.125;Salmonella;M27;Leche
9;0.1229;Salmonella;M28;Leche
9;0.1228;Salmonella;M28;Leche
9;0.1235;Salmonella;M28;Leche
9;0.1751;Salmonella;M29;Heces
9;0.1767;Salmonella;M29;Heces
9;0.1666;Salmonella;M29;Heces
9;0.1816;Salmonella;M30;Leche
9;0.1807;Salmonella;M30;Leche
9;0.1881;Salmonella;M30;Leche
9;0.1543;Salmonella;M31;Heces
9;0.1593;Salmonella;M31;Heces
9;0.1535;Salmonella;M31;Heces
9;0.1605;Salmonella;M32;Leche
9;0.1559;Salmonella;M32;Leche
9;0.158;Salmonella;M32;Leche
9;0.2275;Salmonella;M33;Leche
9;0.2099;Salmonella;M33;Leche
9;0.2102;Salmonella;M33;Leche
9;0.1586;Salmonella;M34;Leche
9;0.1602;Salmonella;M34;Leche
9;0.1595;Salmonella;M34;Leche
10;0.1436;Salmonella;M1;Heces
10;0.1533;Salmonella;M1;Heces
10;0.1664;Salmonella;M1;Heces
10;0.1587;Salmonella;M2;Heces
10;0.136;Salmonella;M2;Heces
10;0.1367;Salmonella;M2;Heces
10;0.1462;Salmonella;M3;Heces
10;0.1439;Salmonella;M3;Heces
10;0.1807;Salmonella;M3;Heces
10;0.137;Salmonella;M4;Heces
10;0.1298;Salmonella;M4;Heces
10;0.1492;Salmonella;M4;Heces
10;0.1393;Salmonella;M5;Leche
10;0.1453;Salmonella;M5;Leche
10;0.1556;Salmonella;M5;Leche
10;0.1439;Salmonella;M6;Leche
10;0.1428;Salmonella;M6;Leche
10;0.1432;Salmonella;M6;Leche
10;0.1578;Salmonella;M7;Heces
10;0.1638;Salmonella;M7;Heces
10;0.1578;Salmonella;M7;Heces
10;0.1408;Salmonella;M8;Leche
10;0.1502;Salmonella;M8;Leche
10;0.1917;Salmonella;M8;Leche
10;0.1884;Salmonella;M9;Heces
10;0.2948;Salmonella;M9;Heces
10;0.2862;Salmonella;M9;Heces
10;0.2219;Salmonella;M10;Heces
10;0.2126;Salmonella;M10;Heces
10;0.2571;Salmonella;M10;Heces
10;0.1755;Salmonella;M11;Leche
10;0.1849;Salmonella;M11;Leche
10;0.1947;Salmonella;M11;Leche
10;0.1751;Salmonella;M12;Leche
10;0.1874;Salmonella;M12;Leche
10;0.1728;Salmonella;M12;Leche
10;0.244;Salmonella;M13;Heces
10;0.2371;Salmonella;M13;Heces
10;0.2404;Salmonella;M13;Heces
10;0.1716;Salmonella;M14;Heces
10;0.185;Salmonella;M14;Heces
10;0.2524;Salmonella;M14;Heces
10;0.1213;Salmonella;M15;Leche
10;0.1277;Salmonella;M15;Leche
10;0.1224;Salmonella;M15;Leche
10;0.1819;Salmonella;M16;Heces
10;0.1784;Salmonella;M16;Heces
10;0.1849;Salmonella;M16;Heces
10;0.3136;Salmonella;M17;Heces
10;0.4009;Salmonella;M17;Heces
10;0.2432;Salmonella;M17;Heces
10;0.1785;Salmonella;M18;Heces
10;0.1789;Salmonella;M18;Heces
10;0.1543;Salmonella;M18;Heces
10;0.1705;Salmonella;M19;Heces
10;0.1746;Salmonella;M19;Heces
10;0.237;Salmonella;M19;Heces
10;0.1793;Salmonella;M20;Heces
10;0.1731;Salmonella;M20;Heces
10;0.1478;Salmonella;M20;Heces
10;0.1757;Salmonella;M21;Leche
10;0.1775;Salmonella;M21;Leche
10;0.1616;Salmonella;M21;Leche
10;0.4839;Salmonella;M22;Heces
10;0.5925;Salmonella;M22;Heces
10;0.6729;Salmonella;M22;Heces
10;0.4839;Salmonella;M23;Leche
10;0.6996;Salmonella;M23;Leche
10;0.7323;Salmonella;M23;Leche
10;0.2431;Salmonella;M24;Leche
10;0.2486;Salmonella;M24;Leche
10;0.2435;Salmonella;M24;Leche
10;0.1209;Salmonella;M25;Heces
10;0.1213;Salmonella;M25;Heces
10;0.1295;Salmonella;M25;Heces
10;0.1222;Salmonella;M26;Heces
10;0.1217;Salmonella;M26;Heces
10;0.1252;Salmonella;M26;Heces
10;0.1206;Salmonella;M27;Leche
10;0.1231;Salmonella;M27;Leche
10;0.1244;Salmonella;M27;Leche
10;0.1229;Salmonella;M28;Leche
10;0.1239;Salmonella;M28;Leche
10;0.1244;Salmonella;M28;Leche
10;0.1761;Salmonella;M29;Heces
10;0.1772;Salmonella;M29;Heces
10;0.1667;Salmonella;M29;Heces
10;0.183;Salmonella;M30;Leche
10;0.1813;Salmonella;M30;Leche
10;0.1898;Salmonella;M30;Leche
10;0.1555;Salmonella;M31;Heces
10;0.1624;Salmonella;M31;Heces
10;0.1546;Salmonella;M31;Heces
10;0.1566;Salmonella;M32;Leche
10;0.1567;Salmonella;M32;Leche
10;0.1592;Salmonella;M32;Leche
10;0.2298;Salmonella;M33;Leche
10;0.2089;Salmonella;M33;Leche
10;0.2108;Salmonella;M33;Leche
10;0.1618;Salmonella;M34;Leche
10;0.1614;Salmonella;M34;Leche
10;0.1611;Salmonella;M34;Leche
11;0.1436;Salmonella;M1;Heces
11;0.1525;Salmonella;M1;Heces
11;0.1726;Salmonella;M1;Heces
11;0.1377;Salmonella;M2;Heces
11;0.137;Salmonella;M2;Heces
11;0.1679;Salmonella;M2;Heces
11;0.1444;Salmonella;M3;Heces
11;0.1467;Salmonella;M3;Heces
11;0.1901;Salmonella;M3;Heces
11;0.1385;Salmonella;M4;Heces
11;0.1297;Salmonella;M4;Heces
11;0.1512;Salmonella;M4;Heces
11;0.1452;Salmonella;M5;Leche
11;0.14;Salmonella;M5;Leche
11;0.1523;Salmonella;M5;Leche
11;0.1426;Salmonella;M6;Leche
11;0.1435;Salmonella;M6;Leche
11;0.146;Salmonella;M6;Leche
11;0.1645;Salmonella;M7;Heces
11;0.1574;Salmonella;M7;Heces
11;0.1594;Salmonella;M7;Heces
11;0.1413;Salmonella;M8;Leche
11;0.1472;Salmonella;M8;Leche
11;0.1988;Salmonella;M8;Leche
11;0.3126;Salmonella;M9;Heces
11;0.1892;Salmonella;M9;Heces
11;0.3031;Salmonella;M9;Heces
11;0.2242;Salmonella;M10;Heces
11;0.2326;Salmonella;M10;Heces
11;0.2725;Salmonella;M10;Heces
11;0.1862;Salmonella;M11;Leche
11;0.1752;Salmonella;M11;Leche
11;0.1994;Salmonella;M11;Leche
11;0.1875;Salmonella;M12;Leche
11;0.1744;Salmonella;M12;Leche
11;0.1732;Salmonella;M12;Leche
11;0.2375;Salmonella;M13;Heces
11;0.2442;Salmonella;M13;Heces
11;0.2413;Salmonella;M13;Heces
11;0.1946;Salmonella;M14;Heces
11;0.1757;Salmonella;M14;Heces
11;0.2672;Salmonella;M14;Heces
11;0.1284;Salmonella;M15;Leche
11;0.1206;Salmonella;M15;Leche
11;0.1208;Salmonella;M15;Leche
11;0.1783;Salmonella;M16;Heces
11;0.1826;Salmonella;M16;Heces
11;0.1866;Salmonella;M16;Heces
11;0.43;Salmonella;M17;Heces
11;0.3212;Salmonella;M17;Heces
11;0.2481;Salmonella;M17;Heces
11;0.1884;Salmonella;M18;Heces
11;0.1836;Salmonella;M18;Heces
11;0.1542;Salmonella;M18;Heces
11;0.1742;Salmonella;M19;Heces
11;0.1708;Salmonella;M19;Heces
11;0.2475;Salmonella;M19;Heces
11;0.1731;Salmonella;M20;Heces
11;0.1798;Salmonella;M20;Heces
11;0.1531;Salmonella;M20;Heces
11;0.1781;Salmonella;M21;Leche
11;0.1764;Salmonella;M21;Leche
11;0.1614;Salmonella;M21;Leche
11;0.6032;Salmonella;M22;Heces
11;0.4867;Salmonella;M22;Heces
11;0.6719;Salmonella;M22;Heces
11;0.7372;Salmonella;M23;Leche
11;0.4867;Salmonella;M23;Leche
11;0.7372;Salmonella;M23;Leche
11;0.2489;Salmonella;M24;Leche
11;0.2429;Salmonella;M24;Leche
11;0.2453;Salmonella;M24;Leche
11;0.1212;Salmonella;M25;Heces
11;0.1208;Salmonella;M25;Heces
11;0.1311;Salmonella;M25;Heces
11;0.1212;Salmonella;M26;Heces
11;0.1218;Salmonella;M26;Heces
11;0.1252;Salmonella;M26;Heces
11;0.1241;Salmonella;M27;Leche
11;0.1207;Salmonella;M27;Leche
11;0.1244;Salmonella;M27;Leche
11;0.1267;Salmonella;M28;Leche
11;0.124;Salmonella;M28;Leche
11;0.1271;Salmonella;M28;Leche
11;0.1781;Salmonella;M29;Heces
11;0.1761;Salmonella;M29;Heces
11;0.1676;Salmonella;M29;Heces
11;0.1824;Salmonella;M30;Leche
11;0.1835;Salmonella;M30;Leche
11;0.195;Salmonella;M30;Leche
11;0.1656;Salmonella;M31;Heces
11;0.1553;Salmonella;M31;Heces
11;0.1573;Salmonella;M31;Heces
11;0.1585;Salmonella;M32;Leche
11;0.1599;Salmonella;M32;Leche
11;0.1623;Salmonella;M32;Leche
11;0.2298;Salmonella;M33;Leche
11;0.211;Salmonella;M33;Leche
11;0.2109;Salmonella;M33;Leche
11;0.1637;Salmonella;M34;Leche
11;0.1634;Salmonella;M34;Leche
11;0.1652;Salmonella;M34;Leche
12;0.1524;Salmonella;M1;Heces
12;0.1441;Salmonella;M1;Heces
12;0.1787;Salmonella;M1;Heces
12;0.1376;Salmonella;M2;Heces
12;0.1373;Salmonella;M2;Heces
12;0.1769;Salmonella;M2;Heces
12;0.1444;Salmonella;M3;Heces
12;0.1465;Salmonella;M3;Heces
12;0.1965;Salmonella;M3;Heces
12;0.13;Salmonella;M4;Heces
12;0.1375;Salmonella;M4;Heces
12;0.1503;Salmonella;M4;Heces
12;0.1334;Salmonella;M5;Leche
12;0.1399;Salmonella;M5;Leche
12;0.1568;Salmonella;M5;Leche
12;0.1428;Salmonella;M6;Leche
12;0.1441;Salmonella;M6;Leche
12;0.147;Salmonella;M6;Leche
12;0.1647;Salmonella;M7;Heces
12;0.1583;Salmonella;M7;Heces
12;0.1592;Salmonella;M7;Heces
12;0.1465;Salmonella;M8;Leche
12;0.1407;Salmonella;M8;Leche
12;0.2065;Salmonella;M8;Leche
12;0.3163;Salmonella;M9;Heces
12;0.188;Salmonella;M9;Heces
12;0.3155;Salmonella;M9;Heces
12;0.2343;Salmonella;M10;Heces
12;0.2342;Salmonella;M10;Heces
12;0.2849;Salmonella;M10;Heces
12;0.1862;Salmonella;M11;Leche
12;0.1753;Salmonella;M11;Leche
12;0.2013;Salmonella;M11;Leche
12;0.1832;Salmonella;M12;Leche
12;0.1722;Salmonella;M12;Leche
12;0.1738;Salmonella;M12;Leche
12;0.2381;Salmonella;M13;Heces
12;0.2462;Salmonella;M13;Heces
12;0.2413;Salmonella;M13;Heces
12;0.1938;Salmonella;M14;Heces
12;0.176;Salmonella;M14;Heces
12;0.2806;Salmonella;M14;Heces
12;0.131;Salmonella;M15;Leche
12;0.1219;Salmonella;M15;Leche
12;0.1237;Salmonella;M15;Leche
12;0.178;Salmonella;M16;Heces
12;0.1821;Salmonella;M16;Heces
12;0.1898;Salmonella;M16;Heces
12;0.4395;Salmonella;M17;Heces
12;0.3253;Salmonella;M17;Heces
12;0.2512;Salmonella;M17;Heces
12;0.1909;Salmonella;M18;Heces
12;0.1871;Salmonella;M18;Heces
12;0.1541;Salmonella;M18;Heces
12;0.1744;Salmonella;M19;Heces
12;0.1712;Salmonella;M19;Heces
12;0.2535;Salmonella;M19;Heces
12;0.1718;Salmonella;M20;Heces
12;0.1792;Salmonella;M20;Heces
12;0.157;Salmonella;M20;Heces
12;0.177;Salmonella;M21;Leche
12;0.1756;Salmonella;M21;Leche
12;0.1614;Salmonella;M21;Leche
12;0.6086;Salmonella;M22;Heces
12;0.4926;Salmonella;M22;Heces
12;0.6878;Salmonella;M22;Heces
12;0.7521;Salmonella;M23;Leche
12;0.4926;Salmonella;M23;Leche
12;0.7423;Salmonella;M23;Leche
12;0.2482;Salmonella;M24;Leche
12;0.2448;Salmonella;M24;Leche
12;0.2453;Salmonella;M24;Leche
12;0.1225;Salmonella;M25;Heces
12;0.1218;Salmonella;M25;Heces
12;0.1333;Salmonella;M25;Heces
12;0.1227;Salmonella;M26;Heces
12;0.1226;Salmonella;M26;Heces
12;0.1268;Salmonella;M26;Heces
12;0.1253;Salmonella;M27;Leche
12;0.1209;Salmonella;M27;Leche
12;0.1266;Salmonella;M27;Leche
12;0.1324;Salmonella;M28;Leche
12;0.1272;Salmonella;M28;Leche
12;0.1314;Salmonella;M28;Leche
12;0.178;Salmonella;M29;Heces
12;0.1772;Salmonella;M29;Heces
12;0.1679;Salmonella;M29;Heces
12;0.182;Salmonella;M30;Leche
12;0.1829;Salmonella;M30;Leche
12;0.1977;Salmonella;M30;Leche
12;0.1676;Salmonella;M31;Heces
12;0.1577;Salmonella;M31;Heces
12;0.1637;Salmonella;M31;Heces
12;0.1587;Salmonella;M32;Leche
12;0.1611;Salmonella;M32;Leche
12;0.1609;Salmonella;M32;Leche
12;0.2101;Salmonella;M33;Leche
12;0.2306;Salmonella;M33;Leche
12;0.2106;Salmonella;M33;Leche
12;0.166;Salmonella;M34;Leche
12;0.1646;Salmonella;M34;Leche
12;0.1659;Salmonella;M34;Leche
13;0.1528;Salmonella;M1;Heces
13;0.1442;Salmonella;M1;Heces
13;0.1854;Salmonella;M1;Heces
13;0.1374;Salmonella;M2;Heces
13;0.1378;Salmonella;M2;Heces
13;0.1829;Salmonella;M2;Heces
13;0.1451;Salmonella;M3;Heces
13;0.1475;Salmonella;M3;Heces
13;0.206;Salmonella;M3;Heces
13;0.131;Salmonella;M4;Heces
13;0.1375;Salmonella;M4;Heces
13;0.1521;Salmonella;M4;Heces
13;0.1468;Salmonella;M5;Leche
13;0.1409;Salmonella;M5;Leche
13;0.1537;Salmonella;M5;Leche
13;0.1436;Salmonella;M6;Leche
13;0.1443;Salmonella;M6;Leche
13;0.1445;Salmonella;M6;Leche
13;0.165;Salmonella;M7;Heces
13;0.1579;Salmonella;M7;Heces
13;0.1614;Salmonella;M7;Heces
13;0.1478;Salmonella;M8;Leche
13;0.1413;Salmonella;M8;Leche
13;0.215;Salmonella;M8;Leche
13;0.3143;Salmonella;M9;Heces
13;0.1897;Salmonella;M9;Heces
13;0.3262;Salmonella;M9;Heces
13;0.2363;Salmonella;M10;Heces
13;0.2408;Salmonella;M10;Heces
13;0.2913;Salmonella;M10;Heces
13;0.1879;Salmonella;M11;Leche
13;0.175;Salmonella;M11;Leche
13;0.205;Salmonella;M11;Leche
13;0.1881;Salmonella;M12;Leche
13;0.1735;Salmonella;M12;Leche
13;0.1747;Salmonella;M12;Leche
13;0.2386;Salmonella;M13;Heces
13;0.2473;Salmonella;M13;Heces
13;0.2419;Salmonella;M13;Heces
13;0.1955;Salmonella;M14;Heces
13;0.1795;Salmonella;M14;Heces
13;0.2922;Salmonella;M14;Heces
13;0.1346;Salmonella;M15;Leche
13;0.1232;Salmonella;M15;Leche
13;0.1248;Salmonella;M15;Leche
13;0.1786;Salmonella;M16;Heces
13;0.1815;Salmonella;M16;Heces
13;0.1906;Salmonella;M16;Heces
13;0.4147;Salmonella;M17;Heces
13;0.3235;Salmonella;M17;Heces
13;0.2567;Salmonella;M17;Heces
13;0.1967;Salmonella;M18;Heces
13;0.1896;Salmonella;M18;Heces
13;0.1548;Salmonella;M18;Heces
13;0.1758;Salmonella;M19;Heces
13;0.1712;Salmonella;M19;Heces
13;0.2584;Salmonella;M19;Heces
13;0.1729;Salmonella;M20;Heces
13;0.1801;Salmonella;M20;Heces
13;0.1629;Salmonella;M20;Heces
13;0.1786;Salmonella;M21;Leche
13;0.1766;Salmonella;M21;Leche
13;0.1637;Salmonella;M21;Leche
13;0.613;Salmonella;M22;Heces
13;0.4971;Salmonella;M22;Heces
13;0.6979;Salmonella;M22;Heces
13;0.764;Salmonella;M23;Leche
13;0.4971;Salmonella;M23;Leche
13;0.7478;Salmonella;M23;Leche
13;0.2506;Salmonella;M24;Leche
13;0.2456;Salmonella;M24;Leche
13;0.2477;Salmonella;M24;Leche
13;0.1241;Salmonella;M25;Heces
13;0.1227;Salmonella;M25;Heces
13;0.1365;Salmonella;M25;Heces
13;0.1226;Salmonella;M26;Heces
13;0.1242;Salmonella;M26;Heces
13;0.1281;Salmonella;M26;Heces
13;0.1277;Salmonella;M27;Leche
13;0.1225;Salmonella;M27;Leche
13;0.1286;Salmonella;M27;Leche
13;0.135;Salmonella;M28;Leche
13;0.1301;Salmonella;M28;Leche
13;0.1371;Salmonella;M28;Leche
13;0.1779;Salmonella;M29;Heces
13;0.177;Salmonella;M29;Heces
13;0.1695;Salmonella;M29;Heces
13;0.1827;Salmonella;M30;Leche
13;0.1837;Salmonella;M30;Leche
13;0.2028;Salmonella;M30;Leche
13;0.1723;Salmonella;M31;Heces
13;0.1585;Salmonella;M31;Heces
13;0.1627;Salmonella;M31;Heces
13;0.1608;Salmonella;M32;Leche
13;0.1645;Salmonella;M32;Leche
13;0.1628;Salmonella;M32;Leche
13;0.2115;Salmonella;M33;Leche
13;0.2335;Salmonella;M33;Leche
13;0.2121;Salmonella;M33;Leche
13;0.1684;Salmonella;M34;Leche
13;0.1673;Salmonella;M34;Leche
13;0.1704;Salmonella;M34;Leche
14;0.1522;Salmonella;M1;Heces
14;0.1434;Salmonella;M1;Heces
14;0.1887;Salmonella;M1;Heces
14;0.1375;Salmonella;M2;Heces
14;0.1389;Salmonella;M2;Heces
14;0.1883;Salmonella;M2;Heces
14;0.1446;Salmonella;M3;Heces
14;0.1461;Salmonella;M3;Heces
14;0.2107;Salmonella;M3;Heces
14;0.1307;Salmonella;M4;Heces
14;0.1366;Salmonella;M4;Heces
14;0.1519;Salmonella;M4;Heces
14;0.1471;Salmonella;M5;Leche
14;0.1403;Salmonella;M5;Leche
14;0.1534;Salmonella;M5;Leche
14;0.1434;Salmonella;M6;Leche
14;0.1439;Salmonella;M6;Leche
14;0.1446;Salmonella;M6;Leche
14;0.1645;Salmonella;M7;Heces
14;0.1575;Salmonella;M7;Heces
14;0.16;Salmonella;M7;Heces
14;0.1459;Salmonella;M8;Leche
14;0.1411;Salmonella;M8;Leche
14;0.2198;Salmonella;M8;Leche
14;0.3147;Salmonella;M9;Heces
14;0.1902;Salmonella;M9;Heces
14;0.3314;Salmonella;M9;Heces
14;0.2376;Salmonella;M10;Heces
14;0.2355;Salmonella;M10;Heces
14;0.2984;Salmonella;M10;Heces
14;0.1893;Salmonella;M11;Leche
14;0.1777;Salmonella;M11;Leche
14;0.2084;Salmonella;M11;Leche
14;0.1877;Salmonella;M12;Leche
14;0.1735;Salmonella;M12;Leche
14;0.1748;Salmonella;M12;Leche
14;0.2392;Salmonella;M13;Heces
14;0.2476;Salmonella;M13;Heces
14;0.2429;Salmonella;M13;Heces
14;0.1993;Salmonella;M14;Heces
14;0.1824;Salmonella;M14;Heces
14;0.3023;Salmonella;M14;Heces
14;0.1352;Salmonella;M15;Leche
14;0.122;Salmonella;M15;Leche
14;0.1243;Salmonella;M15;Leche
14;0.1802;Salmonella;M16;Heces
14;0.18;Salmonella;M16;Heces
14;0.1936;Salmonella;M16;Heces
14;0.3972;Salmonella;M17;Heces
14;0.3181;Salmonella;M17;Heces
14;0.2612;Salmonella;M17;Heces
14;0.2029;Salmonella;M18;Heces
14;0.1928;Salmonella;M18;Heces
14;0.1545;Salmonella;M18;Heces
14;0.1759;Salmonella;M19;Heces
14;0.1704;Salmonella;M19;Heces
14;0.2622;Salmonella;M19;Heces
14;0.1733;Salmonella;M20;Heces
14;0.1804;Salmonella;M20;Heces
14;0.1659;Salmonella;M20;Heces
14;0.1789;Salmonella;M21;Leche
14;0.1765;Salmonella;M21;Leche
14;0.1635;Salmonella;M21;Leche
14;0.623;Salmonella;M22;Heces
14;0.507;Salmonella;M22;Heces
14;0.7027;Salmonella;M22;Heces
14;0.7729;Salmonella;M23;Leche
14;0.507;Salmonella;M23;Leche
14;0.7557;Salmonella;M23;Leche
14;0.2504;Salmonella;M24;Leche
14;0.2466;Salmonella;M24;Leche
14;0.2506;Salmonella;M24;Leche
14;0.1238;Salmonella;M25;Heces
14;0.1226;Salmonella;M25;Heces
14;0.1357;Salmonella;M25;Heces
14;0.1207;Salmonella;M26;Heces
